"  音樂廳
,# 358.2,"小鯨魚頭右側
Little Whale's Head Right
(未收錄 / Unlisted)",5.8,傳攀 | Trad,,,,自 <音樂廳煙囪> Anchor 起攀，往小鯨魚頭右側上攀至平台後架設確保站；繩隊完攀後再往右橫渡到 <結婚路線> 平台垂降。,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,相關連結
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 359,"中華民國
ROC",5.12c,運攀 | Sport,11 m,"朴來慶
Yum Yum",1991 / 04 / 05,《RCT》P.183、P.185路線圖路線位置繪製錯誤,●●●,316-TW,316-TW,316-TW,316-TW,316-TW,,,,,,,,,,,,,,316-TW,Ti-TW,,A02不裝鋼環,,7,已拉測,2021 / 11 / 20 (週六),"316-TW 安裝日期待查 (預設為1月1日)
–
2019/03/28 - B01 合格 - 8kN / 1 min / ×5次 (小虎、Maurice、阿振)
2019/06/22 - A01 合格 - 8kN / 1 min / ×5次 (泰山、老爹、Jamy、Ivy)
[Pulltest]20211120全線測試,bolt已清點(小虎、Nancy、天健)，只有6顆？待確認"
,,,,,,,,,,2012,2012,2012,2012,2012,,,,,,,,,,,,,,2011,2017 / 04 / 25,,,,,,,
,,,,,,,,,,13 年,13 年,13 年,13 年,13 年,,,,,,,,,,,,,,14 年,8 年,,,,,,,
,,,,,,,,,,2019 / 03 / 28,,,,,,,,,,,,,,,,,,2019 / 06 / 22,,,,,,,,
,,,,,,,,,,2021 / 11 / 20,2021 / 11 / 20,2021 / 11 / 20,2021 / 11 / 20,2021 / 11 / 20,,,,,,,,,,,,,,2021 / 11 / 20,,,,,,,,
,# 360,"大韓民國
ROK",5.11d,上方架繩 | Toprope,11 m,"朴來慶 (上方架繩)
Yum Yum (FTRA)",1991 / 04 / 05,,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 361,"超級假面
Super Face",5.13b,上方架繩 | Toprope,11 m,"朴來慶 (上方架繩)
Yum Yum (FTRA)",,與 <大韓民國> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 362,"一飛沖天
Rocket",5.11d,上方架繩 | Toprope,11 m,,,與 <大韓民國> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,316-TW,共用,,,,1,,,應該是2011年打的單顆bolt，舊為P38，需要再確認。
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,14 年,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 363,"鳥人
Bird Man",5.12a,上方架繩 | Toprope,11 m,,,與 <大韓民國> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 364,"風平浪靜
Composure",5.10a,運攀 | Sport,11 m,,,攀登時需避免使用內角裂隙，以降低擺盪式墜落的風險,●●●,316-FX,316-FX,316-FX,316-FX,316-FX,,,,,,,,,,,,,,316-FX,316-FX,,梅隆鎖-316,垂降環-316,7,已拉測,2019 / 06 / 22 (週六),"316-FX 安裝日期待查 (預設為1月1日)
–
全線合格 - 8kN / 1 min / ×5次 (泰山、老爹、Jamy、Ivy)"
,,,,,,,,,,2011,2011,2011,2011,2011,,,,,,,,,,,,,,2011,2011,,數量 x1 ,數量 x1 ,,,,
,,,,,,,,,,14 年,14 年,14 年,14 年,14 年,,,,,,,,,,,,,,14 年,14 年,,2020 / 03,2020 / 03,,,,
,,,,,,,,,,2019 / 03 / 28,,,,,,,,,,,,,,,,,,,,,5 年,5 年,,,,
,,,,,,,,,,2019 / 06 / 22,2019 / 06 / 22,2019 / 06 / 22,2019 / 06 / 22,2019 / 06 / 22,,,,,,,,,,,,,,2019 / 06 / 22,2019 / 06 / 22,,,,,,,
,# 365,"岩楔當家
The Nut Pitch",5.8,傳攀 | Trad,15 m,,,與 <Fucking Fall> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 366,"大煙囪
Broad Chimney",5.8,傳攀 | Trad,15 m,,,與 <Fucking Fall> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 367,"Fucking Fall
(又名：78決賽，或全員墜落)",5.11a,運攀 | Sport,15 m,"匿名攀岩者
Anonymous",1988 / 07,,●●●,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,,,,,,,,,,,,Ti-TW,Ti-TW,,,,9,已更新,2017 / 04 / 15 (週六),2017/04/15 - 全線更新 (阿郎)
,,,,,,,,,,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,,,,,,,,,,,,2017 / 04 / 15,2017 / 04 / 15,,,,,,,
,,,,,,,,,,8 年,8 年,8 年,8 年,8 年,8 年,8 年,,,,,,,,,,,,8 年,8 年,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 368,"龍發堂
Long Fatang",5.11d,上方架繩 | Toprope,15 m,,,與 <大鼓> 共⽤ Anchor,●●●,,,,,,,,,,,,,,,,,,,共用,共用,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,# 369,"大鼓
Big Drum",5.11b,運攀 | Sport,14 m,,,舊 Anchor (Petzl Collinox / 304，2006設置) 於 2015/07/24 同時斷裂失效，導致一位新加坡攀岩者於下降至接近地面時墜落輕傷,●●●,316-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,Ti-TW,,,,,,,,,,,Ti-U,Ti-U,,,,10,已拉測,2019 / 03 / 28 (週四),"2015/07/24 - 新加坡岩友垂降時整組Anchor斷裂失效，無人受傷
2017/04/15 - B02-B06 更新為 Ti-TW
2017/10/28 - 增設2顆Bolt (增設位置需再確認，施工人員：阿郎、阿寶、Jamy)
–
B01 合格 - 8kN / 1 min / ×5次 (小虎、Maurice、阿振)"
,,,,,,,,,,2014 / 07 / 19,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 04 / 15,2017 / 10 / 28,2017 / 10 / 28,,,,,,,,,,,2017 / 04 / 15,2017 / 04 / 15,,,,,,,
